cliente 427;BEL;FOR;9 dias;5 estrelas;R$ 4500
cliente 428;FOR;SAO;6 dias;4 estrelas;R$ 9500
cliente 429;RIO;SSA;12 dias;1 estrelas;R$ 4000
cliente 430;RIO;SSA;1 dias;2 estrelas;R$ 10000
cliente 431;FOR;SSA;14 dias;3 estrelas;R$ 4000
cliente 432;REC;FOR;11 dias;1 estrelas;R$ 5500
cliente 433;CNF;SAO;15 dias;2 estrelas;R$ 6000
cliente 434;REC;SSA;2 dias;2 estrelas;R$ 4500
cliente 435;REC;SSA;3 dias;3 estrelas;R$ 3000
cliente 436;FOR;SAO;3 dias;1 estrelas;R$ 8500
cliente 437;REC;CNF;8 dias;1 estrelas;R$ 3500
cliente 438;REC;BEL;7 dias;5 estrelas;R$ 4500
cliente 439;RIO;CNF;2 dias;5 estrelas;R$ 4000
cliente 440;REC;RIO;8 dias;3 estrelas;R$ 5500
cliente 441;SSA;SAO;14 dias;2 estrelas;R$ 8500
cliente 442;BEL;SAO;7 dias;1 estrelas;R$ 8500
cliente 443;REC;SSA;7 dias;2 estrelas;R$ 2000
cliente 444;BEL;SAO;8 dias;4 estrelas;R$ 4500
cliente 445;RIO;SAO;8 dias;5 estrelas;R$ 10000
cliente 446;FOR;BEL;13 dias;4 estrelas;R$ 7500
cliente 447;SAO;REC;1 dias;5 estrelas;R$ 10000
cliente 448;CNF;FOR;6 dias;3 estrelas;R$ 5000
cliente 449;BEL;SSA;1 dias;5 estrelas;R$ 3500
cliente 450;REC;BEL;8 dias;3 estrelas;R$ 10000
cliente 451;SAO;BEL;15 dias;3 estrelas;R$ 5500
cliente 452;FOR;REC;2 dias;1 estrelas;R$ 7500
cliente 453;CNF;REC;9 dias;3 estrelas;R$ 8500
cliente 454;FOR;SSA;12 dias;4 estrelas;R$ 5000
cliente 455;SSA;FOR;15 dias;3 estrelas;R$ 8500
cliente 456;SAO;RIO;9 dias;2 estrelas;R$ 2000
cliente 457;SSA;CNF;8 dias;4 estrelas;R$ 3500
cliente 458;SAO;FOR;13 dias;2 estrelas;R$ 2500
cliente 459;REC;FOR;13 dias;1 estrelas;R$ 2500
cliente 460;FOR;REC;2 dias;5 estrelas;R$ 3500
cliente 461;CNF;RIO;10 dias;5 estrelas;R$ 5500
cliente 462;RIO;FOR;7 dias;5 estrelas;R$ 3000
cliente 463;RIO;REC;12 dias;3 estrelas;R$ 3000
cliente 464;FOR;BEL;14 dias;5 estrelas;R$ 9500
cliente 465;REC;FOR;6 dias;5 estrelas;R$ 2000
cliente 466;CNF;FOR;15 dias;2 estrelas;R$ 3500
cliente 467;SSA;FOR;5 dias;2 estrelas;R$ 9000
cliente 468;CNF;FOR;14 dias;5 estrelas;R$ 7500
cliente 469;REC;SSA;12 dias;4 estrelas;R$ 5000
cliente 470;RIO;FOR;2 dias;1 estrelas;R$ 6500
cliente 471;BEL;FOR;14 dias;1 estrelas;R$ 3500
cliente 472;SSA;SAO;11 dias;1 estrelas;R$ 2500
cliente 473;FOR;RIO;4 dias;5 estrelas;R$ 4500
cliente 474;CNF;REC;1 dias;5 estrelas;R$ 7500
cliente 475;CNF;SSA;7 dias;1 estrelas;R$ 9000
cliente 476;SAO;FOR;13 dias;4 estrelas;R$ 10000
cliente 477;RIO;SAO;4 dias;3 estrelas;R$ 6500
cliente 478;RIO;REC;11 dias;2 estrelas;R$ 8000
cliente 479;REC;SSA;8 dias;5 estrelas;R$ 8000
cliente 480;CNF;REC;8 dias;1 estrelas;R$ 9000
cliente 481;FOR;SAO;10 dias;2 estrelas;R$ 6000
cliente 482;RIO;REC;7 dias;3 estrelas;R$ 7000
cliente 483;SAO;CNF;10 dias;3 estrelas;R$ 9000
cliente 484;SAO;BEL;7 dias;4 estrelas;R$ 9500
cliente 485;SAO;FOR;13 dias;2 estrelas;R$ 9500
cliente 486;BEL;FOR;9 dias;2 estrelas;R$ 6500
cliente 487;RIO;CNF;3 dias;5 estrelas;R$ 9500
cliente 488;BEL;RIO;12 dias;1 estrelas;R$ 4500
cliente 489;SAO;FOR;1 dias;2 estrelas;R$ 6000
cliente 490;SSA;FOR;8 dias;2 estrelas;R$ 4500
cliente 491;BEL;FOR;4 dias;1 estrelas;R$ 5000
cliente 492;SSA;RIO;9 dias;3 estrelas;R$ 2500
cliente 493;FOR;CNF;4 dias;1 estrelas;R$ 5500
cliente 494;BEL;FOR;1 dias;1 estrelas;R$ 10000
cliente 495;SSA;CNF;5 dias;3 estrelas;R$ 10000
cliente 496;BEL;SAO;4 dias;3 estrelas;R$ 2000
cliente 497;SAO;CNF;1 dias;3 estrelas;R$ 8000
cliente 498;SAO;REC;5 dias;4 estrelas;R$ 8500
cliente 499;RIO;BEL;14 dias;5 estrelas;R$ 3500
cliente 500;SSA;SAO;7 dias;4 estrelas;R$ 10000
cliente 501;SSA;BEL;8 dias;1 estrelas;R$ 8000
cliente 502;CNF;SAO;4 dias;2 estrelas;R$ 10000
cliente 503;CNF;SAO;11 dias;1 estrelas;R$ 2500
cliente 504;FOR;SAO;6 dias;5 estrelas;R$ 4500
cliente 505;RIO;FOR;9 dias;5 estrelas;R$ 6500
cliente 506;RIO;SAO;3 dias;2 estrelas;R$ 3000
cliente 507;REC;BEL;10 dias;1 estrelas;R$ 2500
cliente 508;REC;CNF;1 dias;1 estrelas;R$ 3000
cliente 509;REC;SSA;5 dias;5 estrelas;R$ 3000
cliente 510;RIO;CNF;5 dias;5 estrelas;R$ 9500
cliente 511;RIO;FOR;13 dias;1 estrelas;R$ 7500
cliente 512;SAO;CNF;4 dias;4 estrelas;R$ 4500
cliente 513;RIO;FOR;8 dias;4 estrelas;R$ 4500
cliente 514;SSA;SAO;7 dias;1 estrelas;R$ 4500
cliente 515;BEL;RIO;2 dias;2 estrelas;R$ 4000
cliente 516;REC;BEL;6 dias;2 estrelas;R$ 4500
cliente 517;SAO;REC;6 dias;3 estrelas;R$ 3000
cliente 518;SAO;FOR;15 dias;2 estrelas;R$ 10000
cliente 519;FOR;SSA;14 dias;1 estrelas;R$ 2500
cliente 520;REC;CNF;6 dias;1 estrelas;R$ 3000
cliente 521;FOR;CNF;9 dias;5 estrelas;R$ 4000
cliente 522;SAO;RIO;14 dias;1 estrelas;R$ 2500
cliente 523;RIO;BEL;13 dias;5 estrelas;R$ 5000
cliente 524;CNF;RIO;12 dias;5 estrelas;R$ 10000
cliente 525;FOR;REC;6 dias;2 estrelas;R$ 5000
cliente 526;REC;CNF;10 dias;1 estrelas;R$ 4000
cliente 527;RIO;SSA;15 dias;1 estrelas;R$ 9500
cliente 528;SAO;BEL;3 dias;1 estrelas;R$ 3500
cliente 529;FOR;SSA;5 dias;4 estrelas;R$ 4000
cliente 530;RIO;CNF;1 dias;3 estrelas;R$ 7000
cliente 531;BEL;FOR;2 dias;3 estrelas;R$ 2000
cliente 532;REC;CNF;7 dias;5 estrelas;R$ 10000
cliente 533;FOR;REC;13 dias;4 estrelas;R$ 3000
cliente 534;SSA;REC;1 dias;3 estrelas;R$ 6000
cliente 535;RIO;FOR;2 dias;4 estrelas;R$ 4000
cliente 536;REC;CNF;3 dias;2 estrelas;R$ 3000
cliente 537;SSA;BEL;7 dias;1 estrelas;R$ 7000
cliente 538;RIO;SAO;11 dias;4 estrelas;R$ 7000
cliente 539;SSA;SAO;12 dias;4 estrelas;R$ 2000
cliente 540;CNF;SSA;1 dias;3 estrelas;R$ 2000
cliente 541;FOR;RIO;15 dias;3 estrelas;R$ 2500
cliente 542;REC;BEL;4 dias;3 estrelas;R$ 5500
cliente 543;REC;FOR;8 dias;3 estrelas;R$ 7000
cliente 544;SSA;FOR;8 dias;4 estrelas;R$ 6500
cliente 545;SSA;REC;15 dias;3 estrelas;R$ 2500
cliente 546;FOR;RIO;6 dias;1 estrelas;R$ 8000
cliente 547;FOR;BEL;8 dias;1 estrelas;R$ 9000
cliente 548;SAO;SSA;2 dias;1 estrelas;R$ 4500
cliente 549;SSA;FOR;2 dias;4 estrelas;R$ 3000
cliente 550;BEL;RIO;14 dias;1 estrelas;R$ 2500
cliente 551;REC;SAO;3 dias;4 estrelas;R$ 9000
cliente 552;SSA;BEL;14 dias;5 estrelas;R$ 9500
cliente 553;SSA;REC;8 dias;3 estrelas;R$ 3000
cliente 554;BEL;RIO;14 dias;1 estrelas;R$ 9500
cliente 555;FOR;SAO;1 dias;5 estrelas;R$ 3500
cliente 556;CNF;BEL;13 dias;4 estrelas;R$ 7500
cliente 557;REC;SAO;3 dias;3 estrelas;R$ 3000
cliente 558;SAO;RIO;13 dias;2 estrelas;R$ 6500
cliente 559;REC;CNF;14 dias;5 estrelas;R$ 4000
cliente 560;CNF;FOR;12 dias;5 estrelas;R$ 7000
cliente 561;RIO;REC;9 dias;4 estrelas;R$ 2000
cliente 562;BEL;SSA;12 dias;5 estrelas;R$ 9500
cliente 563;REC;CNF;15 dias;5 estrelas;R$ 7500
cliente 564;CNF;SAO;9 dias;2 estrelas;R$ 4000
cliente 565;REC;FOR;5 dias;1 estrelas;R$ 8000
cliente 566;SAO;FOR;9 dias;3 estrelas;R$ 8500
cliente 567;SAO;BEL;15 dias;4 estrelas;R$ 10000
cliente 568;RIO;REC;1 dias;1 estrelas;R$ 8500
cliente 569;SSA;REC;1 dias;2 estrelas;R$ 4000
cliente 570;CNF;REC;3 dias;3 estrelas;R$ 3500
cliente 571;SSA;REC;4 dias;1 estrelas;R$ 3500
cliente 572;REC;FOR;1 dias;1 estrelas;R$ 3500
cliente 573;FOR;CNF;10 dias;5 estrelas;R$ 6000
cliente 574;REC;CNF;10 dias;2 estrelas;R$ 5000
cliente 575;RIO;SSA;6 dias;5 estrelas;R$ 8000
cliente 576;REC;SSA;9 dias;5 estrelas;R$ 2000
cliente 577;FOR;BEL;5 dias;2 estrelas;R$ 6500
cliente 578;RIO;FOR;10 dias;5 estrelas;R$ 6000
cliente 579;REC;RIO;3 dias;3 estrelas;R$ 3500
cliente 580;BEL;FOR;6 dias;2 estrelas;R$ 8500
cliente 581;RIO;CNF;3 dias;2 estrelas;R$ 4500
cliente 582;SSA;SAO;2 dias;5 estrelas;R$ 3000
cliente 583;REC;FOR;1 dias;3 estrelas;R$ 10000
cliente 584;BEL;SAO;7 dias;1 estrelas;R$ 8500
cliente 585;FOR;REC;14 dias;5 estrelas;R$ 5500
cliente 586;CNF;FOR;13 dias;4 estrelas;R$ 5500
cliente 587;RIO;REC;13 dias;3 estrelas;R$ 4000
cliente 588;SSA;SAO;14 dias;3 estrelas;R$ 3000
cliente 589;BEL;FOR;9 dias;4 estrelas;R$ 9500
cliente 590;REC;FOR;2 dias;4 estrelas;R$ 10000
cliente 591;FOR;SSA;6 dias;3 estrelas;R$ 4500
cliente 592;SAO;CNF;13 dias;2 estrelas;R$ 10000
cliente 593;SSA;BEL;14 dias;1 estrelas;R$ 4500
cliente 594;FOR;RIO;13 dias;1 estrelas;R$ 9500
cliente 595;FOR;BEL;1 dias;1 estrelas;R$ 8500
cliente 596;RIO;CNF;7 dias;1 estrelas;R$ 7000
cliente 597;REC;RIO;2 dias;2 estrelas;R$ 8500
cliente 598;BEL;REC;12 dias;4 estrelas;R$ 10000
cliente 599;RIO;CNF;7 dias;5 estrelas;R$ 6500
cliente 600;CNF;BEL;5 dias;4 estrelas;R$ 8000
cliente 601;BEL;SAO;3 dias;1 estrelas;R$ 3000
cliente 602;RIO;FOR;12 dias;1 estrelas;R$ 3500
cliente 603;BEL;REC;1 dias;3 estrelas;R$ 6500
cliente 604;RIO;CNF;10 dias;2 estrelas;R$ 2000
cliente 605;FOR;SAO;7 dias;2 estrelas;R$ 5500
cliente 606;CNF;RIO;10 dias;4 estrelas;R$ 7500
cliente 607;REC;SSA;10 dias;1 estrelas;R$ 5000
cliente 608;RIO;SAO;12 dias;4 estrelas;R$ 4500
cliente 609;BEL;REC;11 dias;1 estrelas;R$ 6000
cliente 610;FOR;CNF;15 dias;1 estrelas;R$ 3500
cliente 611;BEL;RIO;3 dias;2 estrelas;R$ 8500
cliente 612;RIO;SSA;15 dias;3 estrelas;R$ 7000
cliente 613;REC;BEL;2 dias;5 estrelas;R$ 9500
cliente 614;CNF;REC;5 dias;4 estrelas;R$ 9500
cliente 615;FOR;BEL;15 dias;5 estrelas;R$ 7500
cliente 616;SAO;RIO;7 dias;5 estrelas;R$ 2000
cliente 617;CNF;RIO;2 dias;5 estrelas;R$ 3500
cliente 618;SSA;RIO;1 dias;4 estrelas;R$ 2000
cliente 619;SAO;REC;5 dias;1 estrelas;R$ 9500
cliente 620;BEL;SSA;13 dias;1 estrelas;R$ 2500
cliente 621;SSA;BEL;2 dias;1 estrelas;R$ 8000
cliente 622;BEL;SAO;15 dias;4 estrelas;R$ 7500
cliente 623;REC;CNF;7 dias;4 estrelas;R$ 4000
cliente 624;REC;SSA;10 dias;1 estrelas;R$ 4000
cliente 625;RIO;FOR;1 dias;3 estrelas;R$ 3500
cliente 626;CNF;SSA;8 dias;5 estrelas;R$ 4000
cliente 627;SSA;CNF;7 dias;1 estrelas;R$ 6000
cliente 628;SAO;FOR;4 dias;2 estrelas;R$ 2500
cliente 629;FOR;RIO;11 dias;5 estrelas;R$ 2000
cliente 630;RIO;SAO;14 dias;3 estrelas;R$ 8000
cliente 631;RIO;FOR;12 dias;1 estrelas;R$ 4000
cliente 632;RIO;REC;15 dias;5 estrelas;R$ 9500
cliente 633;BEL;CNF;2 dias;3 estrelas;R$ 2500
cliente 634;CNF;SAO;8 dias;1 estrelas;R$ 2500
cliente 635;REC;FOR;1 dias;4 estrelas;R$ 6500
cliente 636;FOR;CNF;7 dias;5 estrelas;R$ 5000
cliente 637;SSA;SAO;5 dias;5 estrelas;R$ 4000
cliente 638;CNF;RIO;6 dias;3 estrelas;R$ 4500
cliente 639;BEL;RIO;13 dias;4 estrelas;R$ 6000
cliente 640;SAO;CNF;6 dias;4 estrelas;R$ 4000
cliente 641;BEL;FOR;12 dias;3 estrelas;R$ 6500
cliente 642;FOR;SAO;8 dias;1 estrelas;R$ 10000
cliente 643;CNF;BEL;1 dias;1 estrelas;R$ 10000
cliente 644;REC;CNF;8 dias;2 estrelas;R$ 3000
cliente 645;RIO;CNF;5 dias;1 estrelas;R$ 2500
cliente 646;SAO;SSA;13 dias;4 estrelas;R$ 7000
cliente 647;RIO;CNF;6 dias;1 estrelas;R$ 7000
cliente 648;SAO;CNF;15 dias;4 estrelas;R$ 9000
cliente 649;BEL;SAO;3 dias;5 estrelas;R$ 6500
cliente 650;SAO;BEL;7 dias;3 estrelas;R$ 2500
cliente 651;REC;RIO;7 dias;5 estrelas;R$ 8000
cliente 652;BEL;REC;6 dias;2 estrelas;R$ 3500
cliente 653;FOR;BEL;6 dias;3 estrelas;R$ 6500
cliente 654;CNF;FOR;2 dias;4 estrelas;R$ 5500
cliente 655;BEL;FOR;14 dias;3 estrelas;R$ 8500
cliente 656;SAO;REC;10 dias;3 estrelas;R$ 7500
cliente 657;CNF;RIO;12 dias;2 estrelas;R$ 7500
cliente 658;BEL;REC;14 dias;2 estrelas;R$ 2500
cliente 659;SAO;FOR;1 dias;1 estrelas;R$ 8500
cliente 660;REC;BEL;8 dias;1 estrelas;R$ 3000
cliente 661;CNF;REC;4 dias;3 estrelas;R$ 9500
cliente 662;REC;SAO;15 dias;3 estrelas;R$ 7500
cliente 663;REC;SAO;10 dias;5 estrelas;R$ 6000
cliente 664;FOR;SSA;7 dias;2 estrelas;R$ 3000
cliente 665;REC;SSA;11 dias;1 estrelas;R$ 6500
cliente 666;CNF;RIO;11 dias;5 estrelas;R$ 9500
cliente 667;RIO;CNF;14 dias;4 estrelas;R$ 6500
cliente 668;SSA;SAO;4 dias;3 estrelas;R$ 4000
cliente 669;RIO;FOR;10 dias;3 estrelas;R$ 3500
cliente 670;FOR;CNF;14 dias;5 estrelas;R$ 7500
cliente 671;BEL;SSA;3 dias;2 estrelas;R$ 9000
cliente 672;BEL;SAO;3 dias;2 estrelas;R$ 5000
cliente 673;RIO;FOR;5 dias;1 estrelas;R$ 6500
cliente 674;BEL;RIO;9 dias;1 estrelas;R$ 8000
cliente 675;CNF;BEL;6 dias;1 estrelas;R$ 6000
cliente 676;FOR;REC;1 dias;4 estrelas;R$ 6000
cliente 677;CNF;RIO;14 dias;5 estrelas;R$ 9500
cliente 678;CNF;BEL;14 dias;5 estrelas;R$ 5500
cliente 679;BEL;REC;3 dias;3 estrelas;R$ 7500
cliente 680;SAO;BEL;11 dias;2 estrelas;R$ 10000
cliente 681;FOR;REC;9 dias;3 estrelas;R$ 5000
cliente 682;REC;SAO;2 dias;3 estrelas;R$ 8500
cliente 683;SSA;SAO;8 dias;5 estrelas;R$ 8500
cliente 684;SSA;FOR;11 dias;2 estrelas;R$ 2500
cliente 685;BEL;CNF;14 dias;2 estrelas;R$ 2000
cliente 686;CNF;FOR;7 dias;4 estrelas;R$ 9000
cliente 687;SAO;BEL;6 dias;1 estrelas;R$ 9500
cliente 688;REC;BEL;2 dias;5 estrelas;R$ 3000
cliente 689;REC;CNF;9 dias;3 estrelas;R$ 9500
cliente 690;RIO;CNF;8 dias;4 estrelas;R$ 8000
cliente 691;CNF;FOR;11 dias;4 estrelas;R$ 5500
cliente 692;BEL;CNF;4 dias;4 estrelas;R$ 7500
cliente 693;SAO;CNF;13 dias;2 estrelas;R$ 3500
cliente 694;SSA;CNF;7 dias;2 estrelas;R$ 9000
cliente 695;SAO;RIO;8 dias;2 estrelas;R$ 9000
cliente 696;BEL;FOR;6 dias;3 estrelas;R$ 9000
cliente 697;RIO;SSA;10 dias;1 estrelas;R$ 9000
cliente 698;CNF;REC;10 dias;5 estrelas;R$ 10000
cliente 699;BEL;SSA;7 dias;4 estrelas;R$ 10000
cliente 700;BEL;RIO;6 dias;1 estrelas;R$ 5500
cliente 701;CNF;SAO;10 dias;2 estrelas;R$ 7500
cliente 702;FOR;CNF;9 dias;4 estrelas;R$ 3000
cliente 703;SSA;SAO;15 dias;2 estrelas;R$ 3000
cliente 704;REC;RIO;8 dias;3 estrelas;R$ 8500
cliente 705;REC;SSA;14 dias;2 estrelas;R$ 6000
cliente 706;RIO;SAO;8 dias;2 estrelas;R$ 2000
cliente 707;SSA;REC;9 dias;1 estrelas;R$ 3500
cliente 708;RIO;REC;14 dias;3 estrelas;R$ 4500
cliente 709;REC;RIO;10 dias;2 estrelas;R$ 5500
cliente 710;SAO;RIO;14 dias;4 estrelas;R$ 3500
cliente 711;BEL;REC;4 dias;4 estrelas;R$ 5000
cliente 712;SAO;SSA;7 dias;2 estrelas;R$ 7500
cliente 713;CNF;BEL;12 dias;1 estrelas;R$ 5000
cliente 714;CNF;BEL;9 dias;5 estrelas;R$ 8500
cliente 715;BEL;SAO;13 dias;1 estrelas;R$ 6000
cliente 716;CNF;REC;4 dias;5 estrelas;R$ 5000
cliente 717;CNF;RIO;14 dias;4 estrelas;R$ 4500
cliente 718;REC;FOR;14 dias;1 estrelas;R$ 3000
cliente 719;BEL;REC;4 dias;3 estrelas;R$ 9500
cliente 720;RIO;CNF;7 dias;1 estrelas;R$ 3500
cliente 721;SAO;BEL;10 dias;3 estrelas;R$ 2500
cliente 722;RIO;BEL;1 dias;5 estrelas;R$ 5500
cliente 723;CNF;SSA;3 dias;3 estrelas;R$ 8500
cliente 724;SSA;SAO;5 dias;1 estrelas;R$ 6000
cliente 725;SAO;BEL;14 dias;3 estrelas;R$ 3500
cliente 726;RIO;BEL;12 dias;5 estrelas;R$ 3000
cliente 727;BEL;CNF;15 dias;3 estrelas;R$ 5000
cliente 728;SAO;BEL;14 dias;3 estrelas;R$ 5500
cliente 729;FOR;SAO;3 dias;1 estrelas;R$ 7500
cliente 730;RIO;CNF;6 dias;3 estrelas;R$ 6000
cliente 731;BEL;SAO;10 dias;5 estrelas;R$ 10000
cliente 732;CNF;SSA;1 dias;5 estrelas;R$ 3000
cliente 733;BEL;RIO;13 dias;5 estrelas;R$ 10000
cliente 734;FOR;CNF;7 dias;3 estrelas;R$ 9000
cliente 735;SAO;BEL;8 dias;4 estrelas;R$ 8500
cliente 736;CNF;BEL;14 dias;1 estrelas;R$ 6000
cliente 737;SSA;SAO;4 dias;5 estrelas;R$ 5000
cliente 738;SSA;REC;12 dias;2 estrelas;R$ 5500
cliente 739;RIO;SSA;7 dias;2 estrelas;R$ 2000
cliente 740;RIO;FOR;15 dias;1 estrelas;R$ 9500
cliente 741;REC;SSA;7 dias;3 estrelas;R$ 10000
cliente 742;SAO;FOR;3 dias;3 estrelas;R$ 6000
cliente 743;CNF;SSA;9 dias;5 estrelas;R$ 6500
cliente 744;RIO;BEL;2 dias;2 estrelas;R$ 6000
cliente 745;RIO;BEL;9 dias;1 estrelas;R$ 4000
cliente 746;SSA;RIO;12 dias;2 estrelas;R$ 4500
cliente 747;FOR;CNF;15 dias;2 estrelas;R$ 6500
cliente 748;BEL;CNF;12 dias;3 estrelas;R$ 8000
cliente 749;SAO;BEL;8 dias;3 estrelas;R$ 7500
cliente 750;BEL;SSA;2 dias;4 estrelas;R$ 3000
cliente 751;CNF;SAO;15 dias;1 estrelas;R$ 7000
cliente 752;RIO;FOR;6 dias;3 estrelas;R$ 9000
cliente 753;RIO;REC;5 dias;1 estrelas;R$ 4500
cliente 754;CNF;FOR;1 dias;2 estrelas;R$ 5500
cliente 755;SSA;REC;8 dias;3 estrelas;R$ 9000
cliente 756;SAO;SSA;15 dias;1 estrelas;R$ 4000
cliente 757;CNF;SSA;5 dias;5 estrelas;R$ 8500
cliente 758;BEL;RIO;10 dias;1 estrelas;R$ 4000
cliente 759;SAO;REC;5 dias;2 estrelas;R$ 2500
cliente 760;REC;FOR;2 dias;4 estrelas;R$ 7000
cliente 761;RIO;SSA;6 dias;5 estrelas;R$ 8000
cliente 762;BEL;FOR;6 dias;5 estrelas;R$ 7500
cliente 763;CNF;RIO;1 dias;2 estrelas;R$ 7500
cliente 764;CNF;FOR;2 dias;2 estrelas;R$ 8000
cliente 765;CNF;REC;12 dias;2 estrelas;R$ 3500
cliente 766;BEL;CNF;6 dias;2 estrelas;R$ 8500
cliente 767;FOR;BEL;12 dias;2 estrelas;R$ 2500
cliente 768;CNF;REC;15 dias;2 estrelas;R$ 8000
cliente 769;RIO;FOR;15 dias;3 estrelas;R$ 6500
cliente 770;CNF;SSA;9 dias;2 estrelas;R$ 8500
cliente 771;FOR;CNF;1 dias;4 estrelas;R$ 4500
cliente 772;RIO;BEL;13 dias;4 estrelas;R$ 6000
cliente 773;REC;SSA;11 dias;1 estrelas;R$ 7500
cliente 774;SSA;RIO;15 dias;3 estrelas;R$ 2000
cliente 775;SSA;FOR;15 dias;4 estrelas;R$ 4500
cliente 776;RIO;BEL;5 dias;4 estrelas;R$ 7000
cliente 777;SAO;RIO;10 dias;4 estrelas;R$ 2000
cliente 778;CNF;REC;12 dias;3 estrelas;R$ 7000
cliente 779;RIO;BEL;11 dias;4 estrelas;R$ 7000
cliente 780;SSA;CNF;6 dias;5 estrelas;R$ 6000
cliente 781;REC;BEL;5 dias;4 estrelas;R$ 10000
cliente 782;RIO;REC;5 dias;5 estrelas;R$ 9500
cliente 783;BEL;SSA;11 dias;2 estrelas;R$ 6000
cliente 784;SSA;FOR;8 dias;5 estrelas;R$ 10000
cliente 785;BEL;REC;6 dias;1 estrelas;R$ 6500
cliente 786;RIO;REC;11 dias;5 estrelas;R$ 9500
cliente 787;CNF;FOR;3 dias;2 estrelas;R$ 2500
cliente 788;CNF;BEL;2 dias;5 estrelas;R$ 5500
cliente 789;SAO;FOR;11 dias;5 estrelas;R$ 8000
cliente 790;RIO;SAO;3 dias;4 estrelas;R$ 8000
cliente 791;RIO;FOR;12 dias;4 estrelas;R$ 6000
cliente 792;FOR;SAO;8 dias;2 estrelas;R$ 8500
cliente 793;SAO;BEL;5 dias;5 estrelas;R$ 9500
cliente 794;BEL;SSA;3 dias;3 estrelas;R$ 4000
cliente 795;FOR;REC;11 dias;5 estrelas;R$ 2000
cliente 796;REC;FOR;12 dias;2 estrelas;R$ 7000
cliente 797;SSA;SAO;13 dias;3 estrelas;R$ 6500
cliente 798;REC;BEL;5 dias;1 estrelas;R$ 6000
cliente 799;FOR;RIO;11 dias;4 estrelas;R$ 7500
cliente 800;RIO;FOR;15 dias;4 estrelas;R$ 6500
cliente 801;SAO;REC;3 dias;1 estrelas;R$ 4500
cliente 802;SAO;FOR;5 dias;3 estrelas;R$ 4000
cliente 803;SSA;SAO;15 dias;5 estrelas;R$ 10000
cliente 804;BEL;RIO;14 dias;1 estrelas;R$ 7500
cliente 805;SAO;REC;8 dias;2 estrelas;R$ 4000
cliente 806;SSA;REC;14 dias;2 estrelas;R$ 5000
cliente 807;CNF;RIO;10 dias;3 estrelas;R$ 4000
cliente 808;SAO;RIO;7 dias;5 estrelas;R$ 8000
cliente 809;REC;RIO;7 dias;5 estrelas;R$ 2000
cliente 810;REC;BEL;12 dias;4 estrelas;R$ 9000
cliente 811;BEL;CNF;15 dias;2 estrelas;R$ 4000
cliente 812;SSA;CNF;9 dias;1 estrelas;R$ 5500
cliente 813;SSA;SAO;11 dias;2 estrelas;R$ 3500
cliente 814;CNF;BEL;13 dias;2 estrelas;R$ 10000
cliente 815;RIO;FOR;10 dias;5 estrelas;R$ 3500
cliente 816;BEL;CNF;2 dias;1 estrelas;R$ 8500
cliente 817;SAO;FOR;2 dias;3 estrelas;R$ 9500
cliente 818;BEL;CNF;11 dias;3 estrelas;R$ 4500
cliente 819;SAO;BEL;5 dias;4 estrelas;R$ 5000
cliente 820;SSA;REC;9 dias;5 estrelas;R$ 9000
cliente 821;SSA;REC;7 dias;3 estrelas;R$ 6500
cliente 822;SSA;REC;11 dias;1 estrelas;R$ 9000
cliente 823;BEL;FOR;14 dias;3 estrelas;R$ 7000
cliente 824;SSA;REC;2 dias;2 estrelas;R$ 6500
cliente 825;SAO;FOR;15 dias;1 estrelas;R$ 5000
cliente 826;SAO;SSA;1 dias;3 estrelas;R$ 7000
cliente 827;FOR;REC;7 dias;2 estrelas;R$ 2500
cliente 828;FOR;SSA;7 dias;5 estrelas;R$ 6000
cliente 829;BEL;REC;9 dias;4 estrelas;R$ 8500
cliente 830;CNF;FOR;1 dias;2 estrelas;R$ 6500
cliente 831;BEL;SAO;7 dias;1 estrelas;R$ 6000
cliente 832;FOR;RIO;9 dias;3 estrelas;R$ 6000
cliente 833;RIO;BEL;6 dias;2 estrelas;R$ 10000
cliente 834;RIO;BEL;7 dias;5 estrelas;R$ 9500
cliente 835;RIO;FOR;6 dias;2 estrelas;R$ 9500
cliente 836;SAO;REC;4 dias;2 estrelas;R$ 5000
cliente 837;SAO;RIO;8 dias;1 estrelas;R$ 2000
cliente 838;BEL;SSA;13 dias;2 estrelas;R$ 8000
cliente 839;FOR;BEL;6 dias;4 estrelas;R$ 10000
cliente 840;SSA;CNF;4 dias;5 estrelas;R$ 5000
cliente 841;BEL;CNF;12 dias;5 estrelas;R$ 3500
cliente 842;SSA;REC;13 dias;1 estrelas;R$ 7500
cliente 843;REC;RIO;8 dias;3 estrelas;R$ 2500
cliente 844;BEL;SSA;4 dias;4 estrelas;R$ 3000
cliente 845;SAO;CNF;8 dias;3 estrelas;R$ 4000
cliente 846;SSA;SAO;12 dias;4 estrelas;R$ 8000
cliente 847;SSA;FOR;3 dias;5 estrelas;R$ 9500
cliente 848;BEL;FOR;5 dias;3 estrelas;R$ 5500
cliente 849;SAO;SSA;5 dias;4 estrelas;R$ 9000
cliente 850;RIO;BEL;12 dias;5 estrelas;R$ 8000
cliente 851;BEL;REC;9 dias;5 estrelas;R$ 8000
cliente 852;SAO;RIO;2 dias;3 estrelas;R$ 4500
cliente 853;RIO;SSA;14 dias;4 estrelas;R$ 5000
cliente 854;REC;RIO;1 dias;3 estrelas;R$ 3500
